Using device: cuda
Loading embedding model and tokenizer...
Original data size: 36718
Filtered data size: 17148
Training Model 0...
Holdout evaluation before iterations:
Prompt:  However , as Hung notes , he " is the only Chinese poet whose influence grew with time " , and his works began to increase in popularity in the ninth century . Early positive comments came from Bai Juyi , who praised the moral sentiments of some of Du Fu 's works ( although he found these in only a
Candidate 1:  few years or so) , " It seems to me that it is because his poems are well recorded in the English language . Indeed, it is said that there are no Chinese poems in English , but many are published in Chinese , with the exception of some of the English poems " , " and " , " and ",
Candidate 2:  short time ). Most important also some reviews come from the Chinese scholar Zhongnong Huang, who expressed his love of Du Fu 's works. Although Zhongnong Huang's comments about the "cultural vitality" of Du Fu 's works have been met with many negative criticisms, his views are often cited as
Candidate 3:  limited amount , and did not discuss all of it ). His works were not included in the list of Chinese Poetry Poems but became their own special style . Other critics (who were of the opinion that Chinese prose poetry did not exist), in particular Jiang Yang (who saw "literary culture" in general as one
Prompt:  In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed " Scott Parry " in the episode , " In Safe Hands " . Boulter starred as " Scott " in the play Herons written by Simon Stephens , which was performed in 2001 at the Royal Court
{'loss': 2.1231, 'grad_norm': 11.772745132446289, 'learning_rate': 4.0757304710793086e-05, 'epoch': 0.55}
{'loss': 2.1589, 'grad_norm': 11.410346031188965, 'learning_rate': 4.0707612800636056e-05, 'epoch': 0.56}
{'loss': 2.2058, 'grad_norm': 11.103248596191406, 'learning_rate': 4.065792089047903e-05, 'epoch': 0.56}
{'loss': 2.0689, 'grad_norm': 11.425087928771973, 'learning_rate': 4.0608228980322e-05, 'epoch': 0.56}
{'loss': 2.2333, 'grad_norm': 12.059653282165527, 'learning_rate': 4.055853707016498e-05, 'epoch': 0.57}
{'loss': 2.1778, 'grad_norm': 10.827016830444336, 'learning_rate': 4.050884516000795e-05, 'epoch': 0.57}
{'loss': 2.0582, 'grad_norm': 10.371162414550781, 'learning_rate': 4.0459153249850927e-05, 'epoch': 0.57}
{'loss': 2.0749, 'grad_norm': 12.052660942077637, 'learning_rate': 4.0409461339693897e-05, 'epoch': 0.58}
{'loss': 2.0603, 'grad_norm': 11.872732162475586, 'learning_rate': 4.0359769429536873e-05, 'epoch': 0.58}
{'loss': 2.0724, 'grad_norm': 10.919227600097656, 'learning_rate': 4.0310077519379843e-05, 'epoch': 0.58}
{'loss': 2.014, 'grad_norm': 12.186110496520996, 'learning_rate': 4.026038560922282e-05, 'epoch': 0.58}
{'loss': 2.0994, 'grad_norm': 12.905166625976562, 'learning_rate': 4.021069369906579e-05, 'epoch': 0.59}
{'loss': 2.0357, 'grad_norm': 10.857237815856934, 'learning_rate': 4.016100178890877e-05, 'epoch': 0.59}
{'loss': 2.0393, 'grad_norm': 12.644323348999023, 'learning_rate': 4.0111309878751744e-05, 'epoch': 0.59}
{'loss': 2.104, 'grad_norm': 11.226460456848145, 'learning_rate': 4.0061617968594714e-05, 'epoch': 0.6}
{'loss': 2.1101, 'grad_norm': 12.211762428283691, 'learning_rate': 4.001192605843769e-05, 'epoch': 0.6}
{'loss': 2.1674, 'grad_norm': 11.762386322021484, 'learning_rate': 3.996223414828066e-05, 'epoch': 0.6}
{'loss': 2.0663, 'grad_norm': 11.686148643493652, 'learning_rate': 3.991254223812364e-05, 'epoch': 0.61}
{'loss': 2.2112, 'grad_norm': 11.385695457458496, 'learning_rate': 3.9862850327966614e-05, 'epoch': 0.61}
{'loss': 2.1603, 'grad_norm': 11.81441593170166, 'learning_rate': 3.9813158417809584e-05, 'epoch': 0.61}
{'loss': 2.0452, 'grad_norm': 13.087082862854004, 'learning_rate': 3.976346650765256e-05, 'epoch': 0.61}
{'loss': 2.201, 'grad_norm': 11.452105522155762, 'learning_rate': 3.971377459749553e-05, 'epoch': 0.62}
{'loss': 2.2335, 'grad_norm': 11.933680534362793, 'learning_rate': 3.966408268733851e-05, 'epoch': 0.62}
{'loss': 2.0581, 'grad_norm': 12.757022857666016, 'learning_rate': 3.961439077718148e-05, 'epoch': 0.62}
{'loss': 2.1361, 'grad_norm': 11.02956771850586, 'learning_rate': 3.9564698867024455e-05, 'epoch': 0.63}
{'loss': 2.0537, 'grad_norm': 12.577221870422363, 'learning_rate': 3.9515006956867425e-05, 'epoch': 0.63}
{'loss': 2.0212, 'grad_norm': 12.234509468078613, 'learning_rate': 3.94653150467104e-05, 'epoch': 0.63}
{'loss': 2.2653, 'grad_norm': 14.050692558288574, 'learning_rate': 3.941562313655337e-05, 'epoch': 0.64}
{'loss': 2.2054, 'grad_norm': 11.557827949523926, 'learning_rate': 3.936593122639635e-05, 'epoch': 0.64}
{'loss': 2.0728, 'grad_norm': 11.607132911682129, 'learning_rate': 3.931623931623932e-05, 'epoch': 0.64}
{'loss': 2.0769, 'grad_norm': 11.449870109558105, 'learning_rate': 3.9266547406082295e-05, 'epoch': 0.64}
{'loss': 2.3272, 'grad_norm': 13.738470077514648, 'learning_rate': 3.9216855495925265e-05, 'epoch': 0.65}
{'loss': 2.1591, 'grad_norm': 11.569293022155762, 'learning_rate': 3.916716358576824e-05, 'epoch': 0.65}
{'loss': 2.1107, 'grad_norm': 10.75037670135498, 'learning_rate': 3.911747167561121e-05, 'epoch': 0.65}
{'loss': 2.1193, 'grad_norm': 12.56445026397705, 'learning_rate': 3.906777976545419e-05, 'epoch': 0.66}
{'loss': 2.173, 'grad_norm': 11.405689239501953, 'learning_rate': 3.901808785529716e-05, 'epoch': 0.66}
{'loss': 2.1471, 'grad_norm': 11.829889297485352, 'learning_rate': 3.8968395945140136e-05, 'epoch': 0.66}
{'loss': 2.0704, 'grad_norm': 12.401226043701172, 'learning_rate': 3.8918704034983106e-05, 'epoch': 0.66}
{'loss': 2.1725, 'grad_norm': 12.371017456054688, 'learning_rate': 3.886901212482608e-05, 'epoch': 0.67}
{'loss': 2.1056, 'grad_norm': 10.52968978881836, 'learning_rate': 3.881932021466905e-05, 'epoch': 0.67}
{'loss': 2.1318, 'grad_norm': 10.606199264526367, 'learning_rate': 3.876962830451203e-05, 'epoch': 0.67}
{'loss': 2.1271, 'grad_norm': 12.129292488098145, 'learning_rate': 3.8719936394355e-05, 'epoch': 0.68}
{'loss': 2.0738, 'grad_norm': 9.270413398742676, 'learning_rate': 3.8670244484197977e-05, 'epoch': 0.68}
{'loss': 2.0397, 'grad_norm': 13.4312744140625, 'learning_rate': 3.8620552574040947e-05, 'epoch': 0.68}
{'loss': 2.0763, 'grad_norm': 11.852519035339355, 'learning_rate': 3.857086066388392e-05, 'epoch': 0.69}
{'loss': 2.1108, 'grad_norm': 11.734230995178223, 'learning_rate': 3.8521168753726893e-05, 'epoch': 0.69}
{'loss': 2.0649, 'grad_norm': 11.70058822631836, 'learning_rate': 3.847147684356987e-05, 'epoch': 0.69}
{'loss': 2.1418, 'grad_norm': 10.222429275512695, 'learning_rate': 3.842178493341284e-05, 'epoch': 0.69}
{'loss': 2.1065, 'grad_norm': 12.334312438964844, 'learning_rate': 3.837209302325582e-05, 'epoch': 0.7}
{'loss': 2.1049, 'grad_norm': 12.697188377380371, 'learning_rate': 3.832240111309879e-05, 'epoch': 0.7}
{'loss': 2.1522, 'grad_norm': 13.655115127563477, 'learning_rate': 3.8272709202941764e-05, 'epoch': 0.7}
{'loss': 2.0429, 'grad_norm': 12.349343299865723, 'learning_rate': 3.8223017292784734e-05, 'epoch': 0.71}
{'loss': 2.1039, 'grad_norm': 11.132055282592773, 'learning_rate': 3.817332538262771e-05, 'epoch': 0.71}
{'loss': 2.1741, 'grad_norm': 11.440930366516113, 'learning_rate': 3.812363347247068e-05, 'epoch': 0.71}
{'loss': 2.1114, 'grad_norm': 10.373137474060059, 'learning_rate': 3.807394156231366e-05, 'epoch': 0.72}
{'loss': 2.1149, 'grad_norm': 11.408380508422852, 'learning_rate': 3.802424965215663e-05, 'epoch': 0.72}
{'loss': 2.1013, 'grad_norm': 12.140911102294922, 'learning_rate': 3.7974557741999604e-05, 'epoch': 0.72}
{'loss': 2.1016, 'grad_norm': 12.363401412963867, 'learning_rate': 3.7924865831842574e-05, 'epoch': 0.72}
{'loss': 2.1085, 'grad_norm': 12.207529067993164, 'learning_rate': 3.787517392168555e-05, 'epoch': 0.73}
{'loss': 2.1576, 'grad_norm': 11.728509902954102, 'learning_rate': 3.782548201152852e-05, 'epoch': 0.73}
{'loss': 2.0412, 'grad_norm': 10.57950496673584, 'learning_rate': 3.77757901013715e-05, 'epoch': 0.73}
{'loss': 2.0313, 'grad_norm': 11.102522850036621, 'learning_rate': 3.772609819121447e-05, 'epoch': 0.74}
{'loss': 2.3696, 'grad_norm': 12.849406242370605, 'learning_rate': 3.7676406281057445e-05, 'epoch': 0.74}
{'loss': 2.0187, 'grad_norm': 8.85415267944336, 'learning_rate': 3.7626714370900415e-05, 'epoch': 0.74}
{'loss': 2.1403, 'grad_norm': 11.92870044708252, 'learning_rate': 3.757702246074339e-05, 'epoch': 0.75}
{'loss': 2.1002, 'grad_norm': 12.738187789916992, 'learning_rate': 3.752733055058636e-05, 'epoch': 0.75}
{'loss': 2.1768, 'grad_norm': 11.852428436279297, 'learning_rate': 3.747763864042934e-05, 'epoch': 0.75}
{'loss': 1.9809, 'grad_norm': 12.642729759216309, 'learning_rate': 3.742794673027231e-05, 'epoch': 0.75}
{'loss': 2.1035, 'grad_norm': 11.877166748046875, 'learning_rate': 3.7378254820115285e-05, 'epoch': 0.76}
{'loss': 2.2474, 'grad_norm': 11.592531204223633, 'learning_rate': 3.732856290995826e-05, 'epoch': 0.76}
{'loss': 2.0376, 'grad_norm': 9.908175468444824, 'learning_rate': 3.727887099980123e-05, 'epoch': 0.76}
{'loss': 2.0573, 'grad_norm': 11.397165298461914, 'learning_rate': 3.722917908964421e-05, 'epoch': 0.77}
{'loss': 2.1824, 'grad_norm': 13.598381996154785, 'learning_rate': 3.717948717948718e-05, 'epoch': 0.77}
{'loss': 2.21, 'grad_norm': 15.996268272399902, 'learning_rate': 3.7129795269330156e-05, 'epoch': 0.77}
{'loss': 2.0858, 'grad_norm': 9.989848136901855, 'learning_rate': 3.708010335917313e-05, 'epoch': 0.78}
{'loss': 2.0616, 'grad_norm': 9.771506309509277, 'learning_rate': 3.70304114490161e-05, 'epoch': 0.78}
{'loss': 2.1024, 'grad_norm': 11.11876392364502, 'learning_rate': 3.698071953885908e-05, 'epoch': 0.78}
{'loss': 2.125, 'grad_norm': 12.321305274963379, 'learning_rate': 3.693102762870205e-05, 'epoch': 0.78}
{'loss': 2.2602, 'grad_norm': 13.224176406860352, 'learning_rate': 3.6881335718545026e-05, 'epoch': 0.79}
{'loss': 2.1356, 'grad_norm': 12.637925148010254, 'learning_rate': 3.6831643808387997e-05, 'epoch': 0.79}
{'loss': 2.1284, 'grad_norm': 12.499210357666016, 'learning_rate': 3.678195189823097e-05, 'epoch': 0.79}
{'loss': 2.0511, 'grad_norm': 11.91331958770752, 'learning_rate': 3.673225998807394e-05, 'epoch': 0.8}
{'loss': 2.1594, 'grad_norm': 12.170754432678223, 'learning_rate': 3.668256807791692e-05, 'epoch': 0.8}
{'loss': 2.1126, 'grad_norm': 10.6060791015625, 'learning_rate': 3.663287616775989e-05, 'epoch': 0.8}
{'loss': 1.9635, 'grad_norm': 11.227066040039062, 'learning_rate': 3.658318425760287e-05, 'epoch': 0.81}
{'loss': 2.0411, 'grad_norm': 7.909112930297852, 'learning_rate': 3.653349234744584e-05, 'epoch': 0.81}
{'loss': 2.0904, 'grad_norm': 11.663140296936035, 'learning_rate': 3.6483800437288814e-05, 'epoch': 0.81}
{'loss': 2.1847, 'grad_norm': 13.230217933654785, 'learning_rate': 3.6434108527131784e-05, 'epoch': 0.81}
{'loss': 2.1447, 'grad_norm': 11.933326721191406, 'learning_rate': 3.638441661697476e-05, 'epoch': 0.82}
{'loss': 2.1388, 'grad_norm': 10.46249771118164, 'learning_rate': 3.633472470681773e-05, 'epoch': 0.82}
{'loss': 2.183, 'grad_norm': 9.254560470581055, 'learning_rate': 3.628503279666071e-05, 'epoch': 0.82}
{'loss': 2.0673, 'grad_norm': 11.43155288696289, 'learning_rate': 3.623534088650368e-05, 'epoch': 0.83}
{'loss': 2.1605, 'grad_norm': 11.028483390808105, 'learning_rate': 3.6185648976346654e-05, 'epoch': 0.83}
{'loss': 2.1765, 'grad_norm': 14.605441093444824, 'learning_rate': 3.6135957066189624e-05, 'epoch': 0.83}
{'loss': 2.0799, 'grad_norm': 11.723854064941406, 'learning_rate': 3.60862651560326e-05, 'epoch': 0.83}
{'loss': 2.1187, 'grad_norm': 11.435931205749512, 'learning_rate': 3.603657324587557e-05, 'epoch': 0.84}
{'loss': 2.0597, 'grad_norm': 12.076640129089355, 'learning_rate': 3.598688133571855e-05, 'epoch': 0.84}
{'loss': 2.0367, 'grad_norm': 14.006294250488281, 'learning_rate': 3.593718942556152e-05, 'epoch': 0.84}
{'loss': 2.1184, 'grad_norm': 10.890804290771484, 'learning_rate': 3.5887497515404495e-05, 'epoch': 0.85}
{'loss': 2.0288, 'grad_norm': 9.086657524108887, 'learning_rate': 3.5837805605247465e-05, 'epoch': 0.85}
{'loss': 1.9503, 'grad_norm': 9.895732879638672, 'learning_rate': 3.578811369509044e-05, 'epoch': 0.85}
{'loss': 2.0518, 'grad_norm': 11.76724624633789, 'learning_rate': 3.573842178493341e-05, 'epoch': 0.86}
{'loss': 2.0565, 'grad_norm': 10.337793350219727, 'learning_rate': 3.568872987477639e-05, 'epoch': 0.86}
{'loss': 2.1821, 'grad_norm': 13.81896686553955, 'learning_rate': 3.563903796461936e-05, 'epoch': 0.86}
{'loss': 2.0671, 'grad_norm': 10.110603332519531, 'learning_rate': 3.5589346054462335e-05, 'epoch': 0.86}
{'loss': 2.1376, 'grad_norm': 11.816350936889648, 'learning_rate': 3.5539654144305306e-05, 'epoch': 0.87}
{'loss': 2.2247, 'grad_norm': 12.442882537841797, 'learning_rate': 3.548996223414828e-05, 'epoch': 0.87}
{'loss': 2.1094, 'grad_norm': 11.892327308654785, 'learning_rate': 3.544027032399125e-05, 'epoch': 0.87}
{'loss': 1.8969, 'grad_norm': 10.546452522277832, 'learning_rate': 3.539057841383423e-05, 'epoch': 0.88}
{'loss': 2.0426, 'grad_norm': 12.373568534851074, 'learning_rate': 3.53408865036772e-05, 'epoch': 0.88}
{'loss': 2.0599, 'grad_norm': 10.94970703125, 'learning_rate': 3.5291194593520176e-05, 'epoch': 0.88}
{'loss': 2.0543, 'grad_norm': 12.250102996826172, 'learning_rate': 3.5241502683363146e-05, 'epoch': 0.89}
{'loss': 2.0964, 'grad_norm': 11.719456672668457, 'learning_rate': 3.519181077320612e-05, 'epoch': 0.89}
{'loss': 2.0102, 'grad_norm': 11.983839988708496, 'learning_rate': 3.514211886304909e-05, 'epoch': 0.89}
{'loss': 1.9849, 'grad_norm': 13.868451118469238, 'learning_rate': 3.509242695289207e-05, 'epoch': 0.89}
{'loss': 2.0778, 'grad_norm': 13.552801132202148, 'learning_rate': 3.504273504273504e-05, 'epoch': 0.9}
{'loss': 2.0482, 'grad_norm': 11.119380950927734, 'learning_rate': 3.4993043132578017e-05, 'epoch': 0.9}
{'loss': 1.9705, 'grad_norm': 9.10904312133789, 'learning_rate': 3.4943351222420987e-05, 'epoch': 0.9}
{'loss': 2.1019, 'grad_norm': 11.58700180053711, 'learning_rate': 3.489365931226396e-05, 'epoch': 0.91}
{'loss': 2.1149, 'grad_norm': 10.114978790283203, 'learning_rate': 3.4843967402106933e-05, 'epoch': 0.91}
{'loss': 2.1473, 'grad_norm': 11.376496315002441, 'learning_rate': 3.479427549194991e-05, 'epoch': 0.91}
{'loss': 1.9491, 'grad_norm': 11.150838851928711, 'learning_rate': 3.474458358179288e-05, 'epoch': 0.92}
{'loss': 2.1383, 'grad_norm': 10.599991798400879, 'learning_rate': 3.469489167163586e-05, 'epoch': 0.92}
{'loss': 2.0501, 'grad_norm': 11.093716621398926, 'learning_rate': 3.464519976147883e-05, 'epoch': 0.92}
{'loss': 2.0021, 'grad_norm': 12.35528564453125, 'learning_rate': 3.4595507851321804e-05, 'epoch': 0.92}
{'loss': 2.1803, 'grad_norm': 11.41130256652832, 'learning_rate': 3.454581594116478e-05, 'epoch': 0.93}
{'loss': 1.9594, 'grad_norm': 9.590189933776855, 'learning_rate': 3.449612403100775e-05, 'epoch': 0.93}
{'loss': 2.0522, 'grad_norm': 10.015198707580566, 'learning_rate': 3.444643212085073e-05, 'epoch': 0.93}
{'loss': 2.0908, 'grad_norm': 12.398862838745117, 'learning_rate': 3.43967402106937e-05, 'epoch': 0.94}
{'loss': 2.1026, 'grad_norm': 11.801713943481445, 'learning_rate': 3.4347048300536674e-05, 'epoch': 0.94}
{'loss': 2.1063, 'grad_norm': 11.602340698242188, 'learning_rate': 3.429735639037965e-05, 'epoch': 0.94}
{'loss': 2.0993, 'grad_norm': 10.50815486907959, 'learning_rate': 3.424766448022262e-05, 'epoch': 0.95}
{'loss': 2.148, 'grad_norm': 10.769869804382324, 'learning_rate': 3.41979725700656e-05, 'epoch': 0.95}
{'loss': 2.1954, 'grad_norm': 12.07699203491211, 'learning_rate': 3.414828065990857e-05, 'epoch': 0.95}
{'loss': 2.0987, 'grad_norm': 13.057031631469727, 'learning_rate': 3.4098588749751545e-05, 'epoch': 0.95}
{'loss': 2.183, 'grad_norm': 11.023001670837402, 'learning_rate': 3.4048896839594515e-05, 'epoch': 0.96}
{'loss': 2.0299, 'grad_norm': 10.482307434082031, 'learning_rate': 3.399920492943749e-05, 'epoch': 0.96}
{'loss': 2.1289, 'grad_norm': 10.45634651184082, 'learning_rate': 3.394951301928046e-05, 'epoch': 0.96}
{'loss': 2.1721, 'grad_norm': 11.150054931640625, 'learning_rate': 3.389982110912344e-05, 'epoch': 0.97}
{'loss': 2.1554, 'grad_norm': 13.912723541259766, 'learning_rate': 3.3850129198966415e-05, 'epoch': 0.97}
{'loss': 2.0504, 'grad_norm': 10.551908493041992, 'learning_rate': 3.3800437288809385e-05, 'epoch': 0.97}
{'loss': 2.1773, 'grad_norm': 11.845470428466797, 'learning_rate': 3.375074537865236e-05, 'epoch': 0.97}
{'loss': 2.0203, 'grad_norm': 12.477700233459473, 'learning_rate': 3.370105346849533e-05, 'epoch': 0.98}
{'loss': 2.2334, 'grad_norm': 12.62946891784668, 'learning_rate': 3.365136155833831e-05, 'epoch': 0.98}
{'loss': 2.0998, 'grad_norm': 11.20238971710205, 'learning_rate': 3.360166964818128e-05, 'epoch': 0.98}
{'loss': 2.0462, 'grad_norm': 10.083446502685547, 'learning_rate': 3.3551977738024256e-05, 'epoch': 0.99}
{'loss': 2.0407, 'grad_norm': 9.286749839782715, 'learning_rate': 3.3502285827867226e-05, 'epoch': 0.99}
{'loss': 2.1845, 'grad_norm': 13.181711196899414, 'learning_rate': 3.34525939177102e-05, 'epoch': 0.99}
{'loss': 2.0496, 'grad_norm': 11.24822998046875, 'learning_rate': 3.340290200755317e-05, 'epoch': 1.0}
{'loss': 2.1079, 'grad_norm': 11.920071601867676, 'learning_rate': 3.335321009739615e-05, 'epoch': 1.0}
{'loss': 1.8657, 'grad_norm': 9.287361145019531, 'learning_rate': 3.330351818723912e-05, 'epoch': 1.0}
{'loss': 1.5622, 'grad_norm': 7.946175575256348, 'learning_rate': 3.3253826277082096e-05, 'epoch': 1.0}
{'loss': 1.6172, 'grad_norm': 10.672954559326172, 'learning_rate': 3.3204134366925067e-05, 'epoch': 1.01}
{'loss': 1.6393, 'grad_norm': 9.96872329711914, 'learning_rate': 3.315444245676804e-05, 'epoch': 1.01}
{'loss': 1.746, 'grad_norm': 9.69823932647705, 'learning_rate': 3.310475054661101e-05, 'epoch': 1.01}
{'loss': 1.6915, 'grad_norm': 9.857161521911621, 'learning_rate': 3.305505863645399e-05, 'epoch': 1.02}
{'loss': 1.7194, 'grad_norm': 8.428083419799805, 'learning_rate': 3.300536672629696e-05, 'epoch': 1.02}
{'loss': 1.623, 'grad_norm': 10.596291542053223, 'learning_rate': 3.295567481613994e-05, 'epoch': 1.02}
{'loss': 1.678, 'grad_norm': 10.260272979736328, 'learning_rate': 3.290598290598291e-05, 'epoch': 1.03}
{'loss': 1.5138, 'grad_norm': 11.71827507019043, 'learning_rate': 3.2856290995825884e-05, 'epoch': 1.03}
{'loss': 1.6667, 'grad_norm': 11.125325202941895, 'learning_rate': 3.2806599085668854e-05, 'epoch': 1.03}
{'loss': 1.6833, 'grad_norm': 12.748148918151855, 'learning_rate': 3.275690717551183e-05, 'epoch': 1.03}
{'loss': 1.6274, 'grad_norm': 11.707624435424805, 'learning_rate': 3.27072152653548e-05, 'epoch': 1.04}
{'loss': 1.6887, 'grad_norm': 11.251365661621094, 'learning_rate': 3.265752335519778e-05, 'epoch': 1.04}
{'loss': 1.6636, 'grad_norm': 11.760249137878418, 'learning_rate': 3.260783144504075e-05, 'epoch': 1.04}
{'loss': 1.6164, 'grad_norm': 8.478296279907227, 'learning_rate': 3.2558139534883724e-05, 'epoch': 1.05}
{'loss': 1.7153, 'grad_norm': 10.69656753540039, 'learning_rate': 3.2508447624726694e-05, 'epoch': 1.05}
{'loss': 1.6972, 'grad_norm': 12.07835865020752, 'learning_rate': 3.245875571456967e-05, 'epoch': 1.05}
{'loss': 1.6049, 'grad_norm': 11.075398445129395, 'learning_rate': 3.240906380441264e-05, 'epoch': 1.06}
{'loss': 1.7053, 'grad_norm': 11.064393997192383, 'learning_rate': 3.235937189425562e-05, 'epoch': 1.06}
{'loss': 1.581, 'grad_norm': 11.630195617675781, 'learning_rate': 3.230967998409859e-05, 'epoch': 1.06}
{'loss': 1.7872, 'grad_norm': 9.956711769104004, 'learning_rate': 3.2259988073941565e-05, 'epoch': 1.06}
{'loss': 1.6864, 'grad_norm': 10.726372718811035, 'learning_rate': 3.2210296163784535e-05, 'epoch': 1.07}
{'loss': 1.6498, 'grad_norm': 10.894186973571777, 'learning_rate': 3.216060425362751e-05, 'epoch': 1.07}
{'loss': 1.7326, 'grad_norm': 12.24492073059082, 'learning_rate': 3.211091234347048e-05, 'epoch': 1.07}
{'loss': 1.527, 'grad_norm': 10.972018241882324, 'learning_rate': 3.206122043331346e-05, 'epoch': 1.08}
{'loss': 1.6788, 'grad_norm': 13.111836433410645, 'learning_rate': 3.201152852315643e-05, 'epoch': 1.08}
{'loss': 1.6366, 'grad_norm': 11.671110153198242, 'learning_rate': 3.1961836612999405e-05, 'epoch': 1.08}
{'loss': 1.6933, 'grad_norm': 8.731400489807129, 'learning_rate': 3.1912144702842375e-05, 'epoch': 1.09}
{'loss': 1.63, 'grad_norm': 9.912771224975586, 'learning_rate': 3.186245279268535e-05, 'epoch': 1.09}
{'loss': 1.6683, 'grad_norm': 10.011184692382812, 'learning_rate': 3.181276088252832e-05, 'epoch': 1.09}
{'loss': 1.6833, 'grad_norm': 12.333063125610352, 'learning_rate': 3.17630689723713e-05, 'epoch': 1.09}
{'loss': 1.6238, 'grad_norm': 8.626795768737793, 'learning_rate': 3.171337706221427e-05, 'epoch': 1.1}
{'loss': 1.5735, 'grad_norm': 10.444559097290039, 'learning_rate': 3.1663685152057246e-05, 'epoch': 1.1}
{'loss': 1.6665, 'grad_norm': 10.64072322845459, 'learning_rate': 3.1613993241900216e-05, 'epoch': 1.1}
{'loss': 1.6585, 'grad_norm': 11.176465034484863, 'learning_rate': 3.156430133174319e-05, 'epoch': 1.11}
